id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
21976,Female,43,1,19.0,0,> 2 Years,Yes,31310.0,154.0,267,0
21977,Female,20,1,30.0,1,< 1 Year,No,30109.0,160.0,261,0
21978,Male,36,1,8.0,1,1-2 Year,No,23763.0,122.0,89,0
21979,Female,43,1,47.0,1,1-2 Year,Yes,42627.0,124.0,146,0
21980,Male,26,1,18.0,1,< 1 Year,No,29812.0,152.0,195,0
21981,Male,24,1,47.0,1,< 1 Year,No,34807.0,152.0,107,0
21982,Female,27,1,18.0,1,< 1 Year,No,25001.0,152.0,200,0
21983,Female,24,1,29.0,0,< 1 Year,Yes,41513.0,152.0,28,0
21984,Female,24,1,15.0,1,< 1 Year,No,2630.0,152.0,173,0
21985,Female,47,1,8.0,1,1-2 Year,No,37036.0,4.0,37,0
21986,Male,62,1,39.0,0,1-2 Year,Yes,45745.0,26.0,122,1
21987,Male,38,1,46.0,1,1-2 Year,No,29801.0,152.0,176,0
21988,Female,72,1,28.0,1,1-2 Year,No,67692.0,26.0,194,0
21989,Female,21,1,37.0,0,< 1 Year,Yes,31865.0,152.0,138,0
21990,Female,26,1,6.0,1,< 1 Year,No,31316.0,152.0,284,0
21991,Male,26,1,2.0,1,< 1 Year,No,32823.0,152.0,52,0
21992,Male,71,1,25.0,1,1-2 Year,Yes,43803.0,30.0,177,0
21993,Female,76,1,28.0,0,1-2 Year,Yes,52077.0,13.0,219,0
21994,Female,34,1,20.0,0,1-2 Year,No,2630.0,124.0,87,0
21995,Female,23,1,11.0,1,< 1 Year,No,28746.0,160.0,87,0
21996,Female,24,1,36.0,0,< 1 Year,Yes,2630.0,152.0,215,0
21997,Female,25,1,42.0,1,< 1 Year,No,36572.0,160.0,94,0
21998,Female,24,1,8.0,1,< 1 Year,No,40003.0,152.0,145,0
21999,Male,52,1,28.0,0,1-2 Year,Yes,30901.0,124.0,251,0
22000,Male,42,1,7.0,1,1-2 Year,No,26696.0,124.0,178,0
22001,Male,24,1,36.0,1,< 1 Year,No,38205.0,152.0,18,0
22002,Male,41,1,33.0,1,1-2 Year,No,44922.0,124.0,224,0
22003,Female,27,1,46.0,1,< 1 Year,No,23623.0,152.0,169,0
22004,Female,21,1,39.0,0,< 1 Year,Yes,2630.0,152.0,84,0
22005,Male,70,1,28.0,0,1-2 Year,Yes,48671.0,92.0,93,0
22006,Female,31,1,28.0,1,< 1 Year,No,35799.0,152.0,195,0
22007,Female,21,1,36.0,0,< 1 Year,Yes,32659.0,152.0,216,0
22008,Male,22,1,41.0,1,< 1 Year,No,48455.0,152.0,146,0
22009,Male,43,1,13.0,0,1-2 Year,Yes,26950.0,26.0,266,1
22010,Male,30,1,28.0,0,1-2 Year,Yes,25276.0,124.0,21,1
22011,Female,28,1,8.0,0,1-2 Year,No,2630.0,157.0,192,1
22012,Female,22,1,36.0,1,< 1 Year,Yes,28939.0,152.0,227,0
22013,Male,64,1,6.0,0,1-2 Year,Yes,20269.0,26.0,248,0
22014,Male,34,1,23.0,1,1-2 Year,No,28535.0,26.0,191,0
22015,Male,26,1,6.0,1,< 1 Year,No,22281.0,152.0,88,0
22016,Male,54,1,28.0,0,1-2 Year,Yes,46061.0,124.0,202,0
22017,Male,46,1,28.0,0,1-2 Year,Yes,49768.0,61.0,185,1
22018,Male,23,1,25.0,1,< 1 Year,No,35331.0,152.0,87,0
22019,Male,33,1,30.0,1,< 1 Year,No,19627.0,152.0,242,0
22020,Male,25,1,25.0,1,< 1 Year,No,30870.0,152.0,49,0
22021,Female,63,1,8.0,0,1-2 Year,Yes,2630.0,26.0,40,0
22022,Male,49,1,36.0,0,1-2 Year,Yes,2630.0,26.0,211,1
22023,Male,77,1,28.0,1,1-2 Year,No,66373.0,26.0,270,0
22024,Female,49,1,28.0,0,1-2 Year,Yes,40897.0,54.0,250,0
22025,Female,22,1,28.0,1,< 1 Year,No,50087.0,152.0,249,0
22026,Male,57,1,28.0,0,< 1 Year,No,2630.0,1.0,285,0
22027,Female,37,1,28.0,1,1-2 Year,Yes,28792.0,26.0,54,0
22028,Male,55,1,16.0,1,1-2 Year,No,25719.0,26.0,46,0
22029,Female,38,1,8.0,0,1-2 Year,Yes,36564.0,124.0,125,0
22030,Female,30,1,28.0,1,< 1 Year,No,29210.0,152.0,211,0
22031,Female,55,1,28.0,0,1-2 Year,Yes,33102.0,26.0,24,0
22032,Male,25,1,3.0,1,< 1 Year,No,33578.0,152.0,87,0
22033,Female,28,1,41.0,1,< 1 Year,No,29893.0,152.0,270,0
22034,Male,44,1,23.0,0,1-2 Year,Yes,20583.0,26.0,109,0
22035,Female,23,1,36.0,1,< 1 Year,No,29194.0,152.0,18,0
22036,Female,24,1,47.0,0,< 1 Year,Yes,21866.0,152.0,30,0
22037,Male,61,1,46.0,0,1-2 Year,Yes,18727.0,124.0,278,0
22038,Female,38,1,11.0,0,1-2 Year,Yes,22711.0,124.0,102,1
22039,Female,53,1,28.0,0,1-2 Year,Yes,2630.0,124.0,73,0
22040,Male,45,1,8.0,1,1-2 Year,No,26389.0,124.0,105,0
22041,Female,59,1,23.0,1,1-2 Year,No,39368.0,30.0,245,0
22042,Female,73,1,28.0,1,1-2 Year,No,44328.0,122.0,30,0
22043,Female,24,1,9.0,1,< 1 Year,No,27596.0,152.0,163,0
22044,Female,37,1,28.0,0,1-2 Year,Yes,35559.0,26.0,74,0
22045,Female,49,1,41.0,0,1-2 Year,Yes,2630.0,26.0,136,0
22046,Female,59,1,28.0,0,1-2 Year,Yes,68083.0,25.0,25,1
22047,Male,27,1,46.0,1,< 1 Year,No,26800.0,152.0,163,0
22048,Female,26,1,3.0,1,< 1 Year,No,18309.0,152.0,204,0
22049,Male,40,1,12.0,0,1-2 Year,Yes,24992.0,157.0,99,0
22050,Female,52,1,8.0,0,1-2 Year,Yes,48500.0,7.0,134,1
22051,Female,21,1,35.0,1,< 1 Year,No,29230.0,160.0,62,0
22052,Female,21,1,36.0,1,< 1 Year,Yes,36370.0,152.0,71,0
22053,Male,24,1,29.0,1,< 1 Year,No,41752.0,152.0,228,0
22054,Female,37,1,28.0,1,1-2 Year,No,31687.0,24.0,100,0
22055,Male,46,1,15.0,0,1-2 Year,Yes,27899.0,124.0,44,0
22056,Female,24,1,41.0,1,< 1 Year,No,26553.0,152.0,119,0
22057,Male,46,1,39.0,0,1-2 Year,Yes,48375.0,124.0,266,0
22058,Male,45,1,48.0,0,1-2 Year,Yes,2630.0,124.0,257,0
22059,Female,50,1,28.0,1,1-2 Year,No,110973.0,62.0,238,0
22060,Male,24,1,9.0,1,< 1 Year,No,27894.0,152.0,106,0
22061,Male,40,1,49.0,0,1-2 Year,No,32176.0,160.0,104,0
22062,Female,46,1,38.0,0,1-2 Year,Yes,31263.0,124.0,156,1
22063,Female,23,1,46.0,1,< 1 Year,No,23639.0,152.0,240,0
22064,Female,21,1,15.0,1,< 1 Year,No,34822.0,152.0,135,0
22065,Female,39,1,3.0,0,1-2 Year,Yes,21836.0,26.0,104,0
22066,Female,27,1,28.0,1,< 1 Year,No,34088.0,152.0,95,0
22067,Female,67,1,46.0,1,1-2 Year,No,27461.0,26.0,244,0
22068,Female,24,1,43.0,0,< 1 Year,No,37759.0,152.0,145,0
22069,Female,22,1,29.0,1,< 1 Year,No,36699.0,152.0,261,0
22070,Female,24,1,41.0,1,< 1 Year,No,28175.0,152.0,277,0
22071,Female,46,1,28.0,0,1-2 Year,Yes,47479.0,26.0,188,1
22072,Female,23,1,25.0,0,< 1 Year,No,28104.0,151.0,271,0
22073,Female,24,1,28.0,0,< 1 Year,No,34813.0,152.0,42,0
22074,Female,42,1,41.0,1,1-2 Year,Yes,23029.0,124.0,218,0
22075,Male,44,1,30.0,0,1-2 Year,Yes,31222.0,26.0,259,1
22076,Male,22,1,2.0,0,< 1 Year,Yes,2630.0,160.0,68,0
22077,Male,28,1,8.0,0,< 1 Year,Yes,37801.0,163.0,213,0
22078,Female,79,1,20.0,0,> 2 Years,Yes,2630.0,124.0,245,0
22079,Male,28,1,41.0,1,< 1 Year,No,34255.0,152.0,191,0
22080,Male,27,1,29.0,1,< 1 Year,No,28383.0,152.0,148,0
22081,Male,23,1,36.0,0,< 1 Year,No,31784.0,152.0,85,0
22082,Female,21,1,2.0,1,< 1 Year,No,29293.0,152.0,228,0
22083,Male,70,1,29.0,0,1-2 Year,Yes,29290.0,26.0,63,0
22084,Female,34,1,8.0,0,1-2 Year,Yes,26424.0,26.0,24,1
22085,Male,53,1,50.0,1,1-2 Year,Yes,21396.0,116.0,31,0
22086,Male,58,1,41.0,1,1-2 Year,No,2630.0,152.0,35,0
22087,Male,44,1,8.0,1,1-2 Year,No,33060.0,124.0,22,0
22088,Female,22,1,46.0,0,< 1 Year,No,27107.0,26.0,299,0
22089,Female,51,1,28.0,0,1-2 Year,Yes,41537.0,124.0,24,0
22090,Female,77,1,28.0,0,1-2 Year,Yes,38183.0,26.0,292,0
22091,Female,22,1,25.0,1,< 1 Year,No,27211.0,160.0,291,0
22092,Female,24,1,5.0,0,< 1 Year,Yes,26249.0,152.0,36,0
22093,Male,44,1,8.0,0,1-2 Year,Yes,40515.0,124.0,270,0
22094,Male,22,1,8.0,1,< 1 Year,No,45078.0,152.0,225,0
22095,Male,39,1,28.0,0,> 2 Years,Yes,58417.0,26.0,283,1
22096,Male,30,1,28.0,0,1-2 Year,Yes,22999.0,124.0,276,0
22097,Male,51,1,28.0,0,1-2 Year,Yes,52069.0,26.0,139,0
22098,Female,22,1,17.0,0,< 1 Year,Yes,43987.0,152.0,187,1
22099,Female,24,1,46.0,1,< 1 Year,No,34015.0,152.0,75,0
22100,Female,55,1,28.0,0,> 2 Years,Yes,40023.0,52.0,261,0
22101,Male,78,1,41.0,0,1-2 Year,Yes,43518.0,124.0,196,0
22102,Female,52,1,28.0,0,1-2 Year,Yes,23169.0,26.0,274,0
22103,Male,41,1,36.0,1,1-2 Year,No,34641.0,124.0,112,0
22104,Male,56,1,34.0,1,1-2 Year,No,26367.0,151.0,221,0
22105,Male,64,1,14.0,0,1-2 Year,Yes,2630.0,124.0,54,0
22106,Female,69,1,35.0,0,1-2 Year,Yes,32069.0,10.0,146,0
22107,Female,50,1,29.0,0,1-2 Year,Yes,22756.0,124.0,168,0
22108,Female,23,1,9.0,1,< 1 Year,Yes,24427.0,26.0,202,0
22109,Male,23,1,47.0,0,< 1 Year,Yes,43681.0,26.0,232,0
22110,Female,49,1,28.0,0,1-2 Year,Yes,49667.0,26.0,138,1
22111,Male,42,1,33.0,0,1-2 Year,Yes,41119.0,124.0,171,0
22112,Female,35,1,36.0,0,1-2 Year,Yes,39579.0,124.0,134,1
22113,Female,29,1,11.0,1,< 1 Year,No,2630.0,152.0,107,0
22114,Male,34,1,28.0,0,< 1 Year,Yes,55821.0,26.0,186,0
22115,Male,44,1,28.0,0,1-2 Year,Yes,41538.0,26.0,28,1
22116,Male,25,1,18.0,1,< 1 Year,No,37000.0,152.0,34,0
22117,Male,20,1,25.0,0,< 1 Year,Yes,19884.0,160.0,206,0
22118,Female,23,1,18.0,1,< 1 Year,No,34739.0,152.0,40,0
22119,Male,23,1,37.0,0,< 1 Year,Yes,2630.0,160.0,201,0
22120,Female,25,1,10.0,1,< 1 Year,No,26638.0,152.0,265,0
22121,Male,29,1,23.0,1,< 1 Year,No,29344.0,152.0,79,0
22122,Male,41,1,28.0,0,1-2 Year,Yes,22784.0,158.0,164,0
22123,Male,58,1,28.0,1,1-2 Year,No,29446.0,122.0,138,0
22124,Male,48,1,28.0,0,1-2 Year,Yes,35538.0,26.0,254,1
22125,Male,22,1,8.0,0,< 1 Year,No,43101.0,152.0,231,0
22126,Female,52,1,9.0,0,> 2 Years,Yes,27871.0,26.0,160,0
22127,Male,77,1,8.0,1,1-2 Year,No,60626.0,7.0,24,0
22128,Male,24,1,8.0,1,< 1 Year,No,28448.0,152.0,163,0
22129,Male,48,1,11.0,0,1-2 Year,Yes,2630.0,124.0,178,1
22130,Female,67,1,28.0,0,1-2 Year,Yes,35413.0,124.0,133,0
22131,Female,30,1,28.0,1,< 1 Year,Yes,34226.0,154.0,90,0
22132,Female,25,1,36.0,1,< 1 Year,No,37276.0,152.0,189,0
22133,Female,29,1,30.0,1,< 1 Year,Yes,2630.0,160.0,91,0
22134,Male,53,1,18.0,1,1-2 Year,No,27774.0,124.0,49,0
22135,Female,48,1,33.0,0,1-2 Year,Yes,33147.0,138.0,276,0
22136,Male,43,1,28.0,0,1-2 Year,Yes,35029.0,60.0,127,0
22137,Female,50,1,11.0,1,1-2 Year,No,30257.0,152.0,193,0
22138,Female,38,1,5.0,1,1-2 Year,No,34883.0,124.0,271,0
22139,Female,23,1,29.0,1,< 1 Year,No,2630.0,152.0,62,0
22140,Female,24,1,14.0,1,< 1 Year,No,34714.0,152.0,172,0
22141,Female,74,1,28.0,0,1-2 Year,Yes,2630.0,125.0,107,0
22142,Male,27,1,36.0,1,< 1 Year,No,2630.0,160.0,142,0
22143,Female,22,1,15.0,1,< 1 Year,No,37705.0,152.0,48,0
22144,Female,72,1,28.0,0,1-2 Year,Yes,52244.0,122.0,293,0
22145,Male,44,1,48.0,1,1-2 Year,No,2630.0,154.0,187,0
22146,Male,44,1,29.0,0,1-2 Year,Yes,39745.0,26.0,54,0
22147,Female,62,1,28.0,0,> 2 Years,Yes,2630.0,124.0,36,0
22148,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,157.0,105,0
22149,Male,21,1,50.0,0,< 1 Year,Yes,34135.0,160.0,123,0
22150,Female,25,1,14.0,1,< 1 Year,No,36321.0,152.0,52,0
22151,Female,32,1,28.0,0,1-2 Year,Yes,38841.0,124.0,153,1
22152,Female,41,1,28.0,0,> 2 Years,Yes,50664.0,157.0,205,0
22153,Male,27,1,11.0,1,< 1 Year,No,23106.0,152.0,86,0
22154,Female,43,1,28.0,1,1-2 Year,No,36034.0,124.0,176,0
22155,Male,38,1,28.0,0,> 2 Years,Yes,50382.0,26.0,50,0
22156,Female,22,1,3.0,1,< 1 Year,No,25750.0,152.0,244,0
22157,Male,31,1,41.0,1,< 1 Year,No,64576.0,152.0,272,0
22158,Male,53,1,28.0,0,1-2 Year,Yes,27860.0,124.0,269,0
22159,Female,21,1,31.0,1,< 1 Year,No,2630.0,160.0,74,0
22160,Female,21,1,8.0,1,< 1 Year,No,30188.0,160.0,250,0
22161,Female,20,1,15.0,0,< 1 Year,Yes,41029.0,160.0,148,0
22162,Male,23,1,8.0,1,< 1 Year,Yes,40145.0,152.0,16,0
22163,Male,25,1,47.0,0,< 1 Year,Yes,38751.0,151.0,84,0
22164,Male,29,1,32.0,1,< 1 Year,No,2630.0,152.0,145,0
22165,Female,43,1,28.0,0,> 2 Years,Yes,2630.0,42.0,11,1
22166,Male,27,1,6.0,0,< 1 Year,Yes,2630.0,152.0,46,0
22167,Male,65,1,9.0,1,1-2 Year,No,32411.0,124.0,182,0
22168,Female,25,1,28.0,1,< 1 Year,No,32261.0,152.0,166,0
22169,Male,44,1,28.0,0,1-2 Year,Yes,2630.0,124.0,12,1
22170,Female,24,1,11.0,1,< 1 Year,No,27666.0,152.0,243,0
22171,Female,22,1,45.0,1,< 1 Year,No,27147.0,160.0,219,0
22172,Male,35,1,28.0,1,1-2 Year,No,25045.0,152.0,164,0
22173,Male,25,1,10.0,1,< 1 Year,No,36271.0,152.0,123,0
22174,Female,21,1,46.0,1,< 1 Year,No,24509.0,160.0,219,0
22175,Male,50,1,28.0,0,1-2 Year,Yes,34521.0,122.0,216,0
22176,Male,67,1,32.0,0,> 2 Years,Yes,2630.0,124.0,33,0
22177,Female,64,1,48.0,0,1-2 Year,Yes,2630.0,124.0,30,0
22178,Male,39,1,28.0,0,1-2 Year,Yes,44685.0,122.0,49,0
22179,Female,22,1,11.0,1,< 1 Year,No,29123.0,152.0,72,0
22180,Male,61,1,36.0,0,1-2 Year,No,29063.0,26.0,183,0
22181,Female,26,1,30.0,1,< 1 Year,No,30553.0,152.0,286,0
22182,Female,21,1,15.0,1,< 1 Year,No,24616.0,152.0,279,0
22183,Female,38,1,45.0,1,1-2 Year,No,2630.0,26.0,184,0
22184,Female,62,1,8.0,0,1-2 Year,Yes,2630.0,156.0,13,1
22185,Male,24,1,2.0,0,< 1 Year,Yes,31737.0,152.0,54,0
22186,Male,49,1,28.0,0,1-2 Year,Yes,42140.0,122.0,102,0
22187,Female,26,1,46.0,0,< 1 Year,No,2630.0,156.0,226,0
22188,Female,27,1,14.0,1,< 1 Year,No,28975.0,152.0,16,0
22189,Female,60,1,28.0,0,1-2 Year,Yes,42170.0,124.0,240,0
22190,Female,22,1,8.0,0,< 1 Year,Yes,46163.0,152.0,232,0
22191,Male,25,1,50.0,0,< 1 Year,No,40193.0,160.0,88,0
22192,Female,24,1,47.0,0,< 1 Year,No,30753.0,151.0,289,0
22193,Female,24,1,6.0,0,< 1 Year,Yes,22014.0,151.0,72,0
22194,Female,33,1,28.0,0,1-2 Year,Yes,46363.0,124.0,114,0
22195,Male,20,1,44.0,0,< 1 Year,Yes,2630.0,163.0,298,1
22196,Female,25,1,28.0,0,1-2 Year,No,2630.0,156.0,235,0
22197,Female,24,1,10.0,1,< 1 Year,No,29842.0,152.0,21,0
22198,Male,46,1,31.0,1,1-2 Year,No,2630.0,26.0,42,0
22199,Male,56,1,28.0,1,1-2 Year,Yes,51295.0,26.0,296,0
22200,Male,25,1,46.0,1,< 1 Year,No,28510.0,152.0,50,0
22201,Female,23,1,6.0,1,< 1 Year,No,18576.0,152.0,177,0
22202,Male,25,1,36.0,0,< 1 Year,Yes,27655.0,152.0,292,0
22203,Female,39,1,28.0,0,> 2 Years,Yes,56991.0,26.0,291,1
22204,Female,27,1,29.0,1,< 1 Year,No,38225.0,152.0,95,0
22205,Female,48,1,28.0,0,1-2 Year,No,2630.0,156.0,249,0
22206,Female,33,1,28.0,1,1-2 Year,No,45856.0,26.0,280,0
22207,Male,54,1,29.0,0,1-2 Year,Yes,31182.0,26.0,133,1
22208,Female,52,1,47.0,1,1-2 Year,No,40140.0,26.0,120,0
22209,Male,26,1,8.0,1,< 1 Year,No,35629.0,152.0,104,0
22210,Male,67,1,28.0,0,> 2 Years,Yes,2630.0,124.0,145,0
22211,Female,26,1,21.0,1,< 1 Year,No,21768.0,152.0,98,0
22212,Male,25,1,37.0,1,< 1 Year,No,22117.0,152.0,269,0
22213,Male,59,1,28.0,0,1-2 Year,Yes,33640.0,55.0,193,0
22214,Male,60,1,28.0,0,1-2 Year,Yes,33212.0,163.0,250,0
22215,Female,36,1,41.0,1,1-2 Year,No,37228.0,152.0,260,0
22216,Male,24,1,8.0,1,< 1 Year,No,53437.0,152.0,177,0
22217,Male,63,1,28.0,0,1-2 Year,Yes,41146.0,147.0,65,0
22218,Male,26,1,39.0,0,< 1 Year,Yes,99324.0,152.0,158,0
22219,Female,22,1,6.0,1,< 1 Year,No,17176.0,152.0,22,0
22220,Male,55,1,28.0,1,1-2 Year,No,28740.0,26.0,164,0
22221,Female,27,1,34.0,1,< 1 Year,No,2630.0,160.0,14,0
22222,Female,28,1,28.0,1,< 1 Year,No,29478.0,152.0,55,0
22223,Male,22,1,8.0,1,< 1 Year,No,28657.0,152.0,77,0
22224,Male,43,1,46.0,1,1-2 Year,No,30124.0,95.0,226,0
22225,Female,20,1,46.0,1,< 1 Year,No,20719.0,160.0,162,0
22226,Male,25,1,30.0,1,< 1 Year,No,29552.0,152.0,223,0
22227,Male,63,1,26.0,1,1-2 Year,No,44418.0,26.0,246,0
22228,Male,24,1,46.0,1,< 1 Year,No,49734.0,152.0,231,0
22229,Female,60,1,28.0,0,1-2 Year,Yes,30809.0,154.0,155,0
22230,Male,23,1,23.0,0,< 1 Year,Yes,34891.0,152.0,294,0
22231,Male,50,1,7.0,0,1-2 Year,Yes,2630.0,26.0,44,0
22232,Male,29,1,28.0,0,< 1 Year,Yes,43008.0,152.0,110,0
22233,Male,24,1,41.0,0,< 1 Year,No,41511.0,152.0,255,0
22234,Male,57,1,11.0,1,1-2 Year,No,32310.0,26.0,175,0
22235,Male,46,1,30.0,1,1-2 Year,No,20508.0,26.0,124,0
22236,Male,25,1,50.0,1,< 1 Year,No,23187.0,152.0,204,0
22237,Male,21,1,3.0,1,< 1 Year,No,22904.0,152.0,27,0
22238,Female,43,1,15.0,0,> 2 Years,Yes,2630.0,156.0,283,0
22239,Female,21,1,30.0,1,< 1 Year,No,24847.0,160.0,212,0
22240,Male,60,1,28.0,0,1-2 Year,Yes,27799.0,26.0,253,0
22241,Male,53,1,41.0,0,1-2 Year,Yes,29650.0,124.0,144,0
22242,Female,26,1,25.0,1,< 1 Year,No,22299.0,152.0,71,0
22243,Female,27,1,46.0,1,< 1 Year,No,35033.0,152.0,189,0
22244,Male,64,1,35.0,0,1-2 Year,No,40174.0,124.0,296,0
22245,Female,69,1,8.0,0,1-2 Year,Yes,58006.0,26.0,56,1
22246,Male,52,1,3.0,1,1-2 Year,No,32878.0,26.0,85,0
22247,Male,48,1,28.0,0,1-2 Year,Yes,45885.0,26.0,53,0
22248,Female,26,1,33.0,1,< 1 Year,No,38087.0,152.0,156,0
22249,Male,24,1,50.0,1,< 1 Year,No,26768.0,152.0,85,0
22250,Male,41,1,41.0,0,1-2 Year,Yes,34774.0,26.0,121,1
22251,Male,25,1,14.0,1,< 1 Year,No,25073.0,152.0,52,0
22252,Female,21,1,30.0,0,< 1 Year,Yes,33471.0,152.0,268,0
22253,Female,22,1,6.0,1,< 1 Year,No,24345.0,152.0,93,0
22254,Female,31,1,41.0,0,1-2 Year,Yes,2630.0,156.0,39,1
22255,Male,27,1,17.0,0,< 1 Year,Yes,31630.0,152.0,262,0
22256,Female,24,1,50.0,1,< 1 Year,No,48532.0,152.0,96,0
22257,Female,40,1,2.0,1,1-2 Year,No,24232.0,124.0,39,0
22258,Female,25,1,14.0,1,< 1 Year,No,48354.0,152.0,185,0
22259,Male,43,1,28.0,1,1-2 Year,No,33409.0,124.0,80,0
22260,Male,46,1,28.0,1,1-2 Year,No,35196.0,124.0,175,0
22261,Female,23,1,46.0,1,1-2 Year,No,2630.0,26.0,258,0
22262,Female,61,1,29.0,1,1-2 Year,Yes,27071.0,124.0,18,1
22263,Male,52,1,33.0,1,1-2 Year,Yes,54475.0,124.0,32,0
22264,Female,29,1,2.0,1,< 1 Year,No,29745.0,152.0,236,0
22265,Female,49,1,15.0,0,1-2 Year,Yes,34028.0,124.0,73,0
22266,Female,23,1,34.0,1,< 1 Year,No,32518.0,152.0,202,0
22267,Male,22,1,3.0,1,< 1 Year,No,27418.0,152.0,156,0
22268,Female,22,1,9.0,1,< 1 Year,No,46146.0,152.0,267,0
22269,Male,55,1,28.0,0,1-2 Year,Yes,69908.0,124.0,97,0
22270,Female,31,1,28.0,1,< 1 Year,No,28914.0,152.0,263,0
22271,Male,43,1,28.0,0,1-2 Year,Yes,36921.0,124.0,169,0
22272,Male,28,1,8.0,1,< 1 Year,No,30450.0,152.0,207,0
22273,Female,30,1,41.0,0,< 1 Year,Yes,35673.0,152.0,197,0
22274,Female,36,1,8.0,1,1-2 Year,No,24857.0,152.0,54,0
22275,Female,39,1,28.0,1,1-2 Year,No,49147.0,55.0,105,0
22276,Male,27,1,28.0,1,< 1 Year,No,34014.0,152.0,214,0
22277,Female,24,1,15.0,1,< 1 Year,No,35381.0,160.0,119,0
22278,Male,51,1,28.0,1,1-2 Year,No,42520.0,26.0,51,0
22279,Male,42,1,28.0,0,1-2 Year,Yes,45787.0,26.0,235,0
22280,Male,62,1,48.0,0,1-2 Year,Yes,2630.0,124.0,108,0
22281,Male,66,1,8.0,0,1-2 Year,No,45327.0,124.0,32,0
22282,Male,51,1,36.0,0,1-2 Year,Yes,2630.0,156.0,235,0
22283,Male,57,1,24.0,0,> 2 Years,Yes,2630.0,26.0,12,1
22284,Male,46,1,47.0,1,1-2 Year,No,34165.0,124.0,195,0
22285,Male,28,1,27.0,0,< 1 Year,Yes,28911.0,152.0,93,0
22286,Male,31,1,6.0,0,< 1 Year,Yes,2630.0,152.0,26,0
22287,Male,73,1,28.0,1,1-2 Year,No,49546.0,24.0,211,0
22288,Male,75,1,8.0,0,1-2 Year,Yes,2630.0,7.0,18,0
22289,Male,44,1,15.0,0,1-2 Year,Yes,2630.0,25.0,249,0
22290,Female,21,1,8.0,1,< 1 Year,No,68590.0,152.0,30,0
22291,Female,38,1,8.0,1,1-2 Year,No,44367.0,26.0,259,0
22292,Female,29,1,28.0,1,< 1 Year,No,2630.0,152.0,260,0
22293,Male,48,1,28.0,0,> 2 Years,Yes,46496.0,26.0,267,1
22294,Female,30,1,28.0,0,1-2 Year,Yes,42717.0,157.0,126,1
22295,Female,64,1,8.0,1,1-2 Year,No,76061.0,7.0,60,0
22296,Male,46,1,28.0,0,1-2 Year,Yes,34479.0,124.0,51,1
22297,Female,30,1,8.0,1,< 1 Year,No,50597.0,152.0,80,0
22298,Female,22,1,24.0,1,< 1 Year,No,2630.0,152.0,26,0
22299,Female,71,1,32.0,1,1-2 Year,No,2630.0,26.0,288,0
22300,Male,69,1,29.0,1,1-2 Year,No,37795.0,154.0,36,0
22301,Male,63,1,28.0,0,1-2 Year,Yes,47127.0,26.0,250,1
22302,Male,39,1,28.0,0,1-2 Year,Yes,2630.0,124.0,42,0
22303,Female,24,1,32.0,1,< 1 Year,No,29938.0,152.0,253,0
22304,Female,23,1,8.0,1,< 1 Year,No,74667.0,152.0,82,0
22305,Male,27,1,18.0,1,< 1 Year,No,46921.0,152.0,53,0
22306,Female,26,1,6.0,1,< 1 Year,No,33788.0,152.0,289,0
22307,Male,43,1,45.0,0,1-2 Year,Yes,22385.0,124.0,242,1
22308,Female,38,1,28.0,0,1-2 Year,Yes,36998.0,26.0,260,0
22309,Female,30,1,23.0,1,< 1 Year,No,30457.0,152.0,294,0
22310,Female,46,1,11.0,0,1-2 Year,Yes,17213.0,124.0,199,0
22311,Male,22,1,10.0,0,1-2 Year,Yes,2630.0,156.0,174,0
22312,Male,42,1,15.0,0,1-2 Year,Yes,35252.0,26.0,160,0
22313,Male,52,1,29.0,0,> 2 Years,Yes,2630.0,124.0,28,0
22314,Female,26,1,8.0,1,< 1 Year,No,41867.0,152.0,188,0
22315,Male,40,1,28.0,0,1-2 Year,Yes,42569.0,26.0,205,0
22316,Male,79,1,28.0,0,1-2 Year,Yes,94506.0,26.0,180,0
22317,Female,32,1,24.0,0,1-2 Year,No,2630.0,124.0,12,0
22318,Male,25,1,24.0,1,< 1 Year,No,14741.0,152.0,184,0
22319,Male,55,1,33.0,0,> 2 Years,Yes,55958.0,124.0,132,0
22320,Male,31,1,19.0,1,1-2 Year,No,2630.0,157.0,59,0
22321,Male,58,1,28.0,0,> 2 Years,Yes,50105.0,26.0,87,1
22322,Male,32,1,46.0,1,< 1 Year,No,24457.0,152.0,131,0
22323,Female,49,1,28.0,0,1-2 Year,Yes,48826.0,26.0,153,1
22324,Female,34,1,45.0,1,1-2 Year,No,2630.0,29.0,154,0
22325,Male,70,1,48.0,0,1-2 Year,Yes,2630.0,26.0,252,0
22326,Female,31,1,41.0,0,< 1 Year,Yes,48109.0,26.0,281,0
22327,Male,43,1,28.0,1,1-2 Year,Yes,25273.0,124.0,211,0
22328,Female,23,1,28.0,1,< 1 Year,No,2630.0,152.0,265,0
22329,Female,48,1,43.0,0,1-2 Year,No,34925.0,7.0,10,0
22330,Female,29,1,27.0,0,< 1 Year,Yes,23934.0,152.0,71,0
22331,Female,25,1,49.0,1,< 1 Year,No,34058.0,152.0,100,0
22332,Male,65,1,28.0,0,1-2 Year,Yes,38271.0,26.0,278,0
